gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1899563028																										2-1606698-237										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1606698-237	2-1606698-237																																		36	1964-05-17				1964										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.129834				North America				UNITED STATES		California	Marin																																																															524206							Lasthenia macrantha ssp. macrantha								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	macrantha		Subspecies							
1899562120																										2-1606694-256										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		HumanObservation				2-1606694-256	2-1606694-256																																		34	2006-04-21				2006										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.129834				North America				UNITED STATES		California	San Mateo																																																															524206							Lasthenia macrantha ssp. macrantha								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	macrantha		Subspecies							
1899561815																										2-1606696-256										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		HumanObservation				2-1606696-256	2-1606696-256																																		35	2015-03-13				2015										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.129834				North America				UNITED STATES		California	San Mateo																																																															524206							Lasthenia macrantha ssp. macrantha								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	macrantha		Subspecies							
1899539033																										2-1590613-264										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590613-264	2-1590613-264																																		7	1932-04-01				1932										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Sonoma																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899539010																										2-1590610-264										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590610-264	2-1590610-264																																		4	1961-05-21				1961										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Sonoma																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899539009																										2-1590614-238										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590614-238	2-1590614-238																																		8	1981-05-30				1981										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Mendocino																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899538989																										2-1590612-264										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590612-264	2-1590612-264																																		6	1950-06-17				1950										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Sonoma																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899538947																										2-1590609-264										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590609-264	2-1590609-264																																		3	1939-XX-XX				1939										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Sonoma																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899538940																										2-1590611-264										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590611-264	2-1590611-264																																		5	1905-06-27				1905										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Sonoma																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899537380																										2-1590607-237										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		HumanObservation				2-1590607-237	2-1590607-237																																		1	1938-05-18				1938										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Marin																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899537303																										2-1590608-237										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590608-237	2-1590608-237																																		2	1947-04-30				1947										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Marin																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899536121																										2-1590632-238										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590632-238	2-1590632-238																																		14	1867-06-XX				1867										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Mendocino																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899536096																										2-1590631-238										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590631-238	2-1590631-238																																		13	1902-06-XX				1902										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Mendocino																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899535866																										2-1590617-238										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		HumanObservation				2-1590617-238	2-1590617-238																																		11	2016-05-20				2016										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Mendocino																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899535823																										2-1590615-238										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		PreservedSpecimen				2-1590615-238	2-1590615-238																																		9	1941-06-09				1941										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Mendocino																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1899535816																										2-1590616-238										These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.											NatureServe												NTSRV	CA-NHP	NatureServe Network Species Occurrence Data		HumanObservation				2-1590616-238	2-1590616-238																																		10	1957-10-06				1957										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.149773				North America				UNITED STATES		California	Mendocino																																																															524205							Lasthenia macrantha ssp. bakeri (J.T. Howell) Ornduff)								Plantae	Anthophyta	Dicotyledoneae	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies		(J.T. Howell) Ornduff)					
1898781828																										11555003										http://creativecommons.org/licenses/by-nc/4.0/			2018-04-28T17:09:54Z			https://www.inaturalist.org/observations/11555003					Chris Nelson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/11555003	11555003		Chris Nelson									wild																								2018-04-27T10:20:00-07:00	17:20:00Z						2018/04/27 10:20 AM PDT																US	California				Edgewood Park & Natural Preserve, San Mateo County, CA, USA												37.460565	-122.2824133333	EPSG:4326																																			25571388				Chris Nelson		2018-04-27T23:59:31Z				50987								Lasthenia californica								Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia							species							
1898781305																										11094989										http://creativecommons.org/licenses/by-nc/4.0/			2018-04-18T17:30:46Z			https://www.inaturalist.org/observations/11094989					Chris Nelson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/11094989	11094989		Chris Nelson									wild																								2017-04-16T11:34:00-07:00	18:34:00Z						2017/04/16 11:34 AM PDT																US	California				Edgewood Park and Natural Preserve, San Mateo County, CA, USA												37.4646398388	-122.2865867615	EPSG:4326	762																																		24696391				Chris Nelson		2018-04-18T03:50:03Z			According to Jepson, there is significant variability and overlap in the features of California and Common goldfields. It doesn't help that I only have a couple of photos, both from the same angle. In this case, I'll trust Calflora's range map, which excludes Edgewood for Common Goldfields.	50987								Lasthenia californica								Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia							species							
1897490219									Beauchamp R. M. 2017. Muestreos y recolectas de flora endémica y casi-endémica de matorral costero y chaparral de la zona mediterránea Baja California, México. Asociación Para la Conservación de Especies y Espacios Naturales Representativos de Baja California A. C. Bases de datos SNIB-CONABIO, proyecto JF106. México, D. F.																	urn:catalog:FC-UABC:BCMEX:28:2922c7b4d3e1b22b1b8c5f84541758ac									es	CC-BY			2021-03-19								Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)							Event		1885	3988	2922c7b4d3e1b22b1b8c5f84541758ac	FC-UABC	BCMEX	Muestreos y recolectas de flora endémica y casi-endémica de matorral costero y chaparral de la zona mediterránea Baja California, México	Facultad de Ciencias, Universidad Autónoma de Baja California	PreservedSpecimen			TipoVegetacion / Matorral rosetófilo costero Características de Plantas / Tipo de Suelo / Xerosol Características de Plantas / Región Fitogeográfica (Peinado et al. 1994) / Reino Neotropical / Región Xerofítico-Mexicana, Provincia Bajocaliforniana, Sector Vizcaíno Características de Plantas / Piso bioclimático / Mesotropical Otros Datos Ejemplar / Capturista: mitchel	urn:catalog:FC-UABC:BCMEX:28:2922c7b4d3e1b22b1b8c5f84541758ac	28		Mitchel; G.R.A.; O.M.M.		2												Herborizado																		4313	2013-02-16/17	01:25:00 a.m.	47	48	2013	2	16									3							MEXICO	MX	BAJA CALIFORNIA	ENSENADA		Arroyo Amargo, NO de El Rosario		168	0			0	0						30.3347777	-115.6828888	WGS84					30 20 5.2 N	115 40 58.4 W	grados minutos segundos								Geoposicionador, Garmin Etrex, 8																				194			NO APLICA	Mitchel						256ae792fcec3bd025edf4fd61a1385a	69121							Lasthenia californica	Lasthenia californica	Lasthenia		Roskov, Kunze, Orrell, Abucay, Paglinawan, Culham, Bailly, Kirk, Bourgoin, Baillargeon, Decock, De Wever & Didžiulis, 2014		1835	Plantae; Tracheophyta; Equisetopsida; Asterales; Asteraceae; Lasthenia	Plantae	Tracheophyta	Equisetopsida	Asterales	Asteraceae		Lasthenia				californica			species		DC. ex Lindl., 1835					
1895931754									Sánchez-Escalante J. J. 2012. Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora. Universidad de Sonora. Bases de datos SNIB-CONABIO, proyecto GT011. México, D. F.																	urn:catalog:DICTUS-USON:USON:14812:9aa08b98090161d630a60ff68738234e									es	CC-BY			2021-03-19								Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)							Event		244	540	9aa08b98090161d630a60ff68738234e	DICTUS-USON	USON	Plantas de La Frontera (ecorregión 12.1.1.1), e inventario florístico del Rancho El Aribabi, municipio de Imuris, Sonora	División de Ciencias Biológicas y de la Salud, Departamento de Investigaciones Científicas y Tecnológicas, Universidad de Sonora	PreservedSpecimen			TipoVegetacion / Pastizal natural Otros Datos Ejemplar / Capturista: liliana	urn:catalog:DICTUS-USON:USON:14812:9aa08b98090161d630a60ff68738234e	14812		B. Boyle; D. Boss; K. Cranston		1												Herborizado																		8055	2008-04-05	00:00:00	96		2008	4	5		Along dirt track in open grassland.							467							MEXICO	MX	SONORA	SANTA CRUZ		Rancho Los Fresnos Grassland Preserve. Straddling US border.		1525	0			0	0						31.2933889	-110.4098889	WGS84					31 17 36.2 N	110 24 35.6 W	grados minutos segundos								Etiqueta																				2371			NO APLICA	B. Boyle						bc658b76ed5e9d9cb85c3e1bd66584fe	6915							Lasthenia californica	Lasthenia californica	Lasthenia		Roskov, Kunze, Orrell, Abucay, Paglinawan, Culham, Bailly, Kirk, Bourgoin, Baillargeon, Decock, De Wever & Didžiulis, 2014		1835	Plantae; Tracheophyta; Equisetopsida; Asterales; Asteraceae; Lasthenia	Plantae	Tracheophyta	Equisetopsida	Asterales	Asteraceae		Lasthenia				californica			species		DC. ex Lindl., 1835					
1895644260									Jiménez-Orocio O., M. I. Espejel-Carbajal y P. Peña-Garcillán. 2015. Flora de las playas y dunas costeras de México. Facultad de Ciencias. Universidad Autónoma de Baja California. Bases de datos SNIB-CONABIO, proyecto HJ007. México, D. F.																	urn:catalog:SDNHM:SD:101567:60e38b2b3e472056a94c200d2217c7d6									es	CC-BY			2021-03-19								Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)							Event		99	330	60e38b2b3e472056a94c200d2217c7d6	SDNHM	SD	Flora de las playas y dunas costeras de México	San Diego Natural History Museum	PreservedSpecimen				urn:catalog:SDNHM:SD:101567:60e38b2b3e472056a94c200d2217c7d6	101567		R. Moran		1												Herborizado																		26575	1979-03-04		63		1979	3	4									509							MEXICO	MX	BAJA CALIFORNIA	ENSENADA		Canyon 0.5 km southeast of peñasco La Lobera and 10.5 km southsoutheast of Eréndira		5	0			0	0						31.1883333	-116.330595		90				31 11 18 N	116 19 50.142 W	grados minutos segundos								Etiqueta																				12092			NO APLICA	R. Moran						3df01ee5e2710a607f449836c169515e	2965							Lasthenia californica	Lasthenia californica	Lasthenia		Roskov, Kunze, Orrell, Abucay, Paglinawan, Culham, Bailly, Kirk, Bourgoin, Baillargeon, Decock, De Wever & Didžiulis, 2014	NO DISPONIBLE	1835	Plantae; Tracheophyta; Equisetopsida; Asterales; Asteraceae; Lasthenia	Plantae	Tracheophyta	Equisetopsida	Asterales	Asteraceae		Lasthenia				californica			species		DC. ex Lindl., 1835				NO DISPONIBLE	
